,zoneName,address,latitude,longitude,서울특별시,세종특별자치시,부산광역시,대구광역시,인천광역시,광주광역시,대전광역시,울산광역시,경기도,강원도,경상남도,경상북도,전라남도,전라북도,충청남도,충청북도,제주특별자치도,중랑구,중구,종로구,은평구,용산구,영등포구,양천구,송파구,성북구,성동구,서초구,서대문구,마포구,동작구,동대문구,도봉구,노원구,금천구,구로구,광진구,관악구,강서구,강북구,강동구,강남구,수원시,고양시,화성시,성남시,용인시,부천시,안양시,시흥시,춘천시,강릉시,원주시,창원시,김해시,포항시,경주시,여수시,순천시,목포시,전주시,군산시,익산시,천안시,아산시,청주시,충주시,기타 경기도 지역,기타 강원도 지역,기타 경상남도 지역,기타 경상북도 지역,기타 전라남도 지역,기타 전라북도 지역,기타 충청남도 지역,기타 충청북도 지역,cluster,core,radius,polygon
355,회기 제이스카이시티,"서울특별시 동대문구 망우로21나길 6(휘경동, 휘경 제이스카이시티)",37.59,127.061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,True,2.8167476367576123,"[[127.06100000000002, 37.59002533162008], [127.06100408802568, 37.590025123647834], [127.06100810892606, 37.59002450314598], [127.06101199667812, 37.59002348030315], [127.06101568744504, 37.59002207191438], [127.06101912062456, 37.5900203011054], [127.06102223984392, 37.590018196952826], [127.0610249938857, 37.59001579400679], [127.06102733752856, 37.590013131723595], [127.06102923228994, 37.590010253817866], [127.06103064705793, 37.59000720754473], [127.06103155860208, 37.59000404292391], [127.06103195195486, 37.59000081191839], [127.06103182065745, 37.589997567581186], [127.06103116686567, 37.58999436318424], [127.06103000131485, 37.589991251343655], [127.06102834314328, 37.58998828315576], [127.06102621957807, 37.58998550735813], [127.0610236654881, 37.58998296952927], [127.06102072281148, 37.589980711340274], [127.06101743986689, 37.589978769870534], [127.06101387056013, 37.589977176998936], [127.06101007349916, 37.58997595888038], [127.06100611103166, 37.58997513551635], [127.06100204822113, 37.58997472042645], [127.06099795177892, 37.58997472042645], [127.06099388896838, 37.58997513551635], [127.06098992650087, 37.58997595888038], [127.06098612943991, 37.589977176998936], [127.06098256013316, 37.589978769870534], [127.06097927718857, 37.589980711340274], [127.06097633451193, 37.58998296952927], [127.06097378042197, 37.58998550735813], [127.06097165685676, 37.58998828315576], [127.06096999868518, 37.589991251343655], [127.06096883313437, 37.58999436318424], [127.0609681793426, 37.589997567581186], [127.06096804804517, 37.59000081191839], [127.06096844139796, 37.59000404292391], [127.06096935294211, 37.59000720754473], [127.0609707677101, 37.590010253817866], [127.06097266247149, 37.590013131723595], [127.06097500611435, 37.59001579400679], [127.0609777601561, 37.590018196952826], [127.06098087937548, 37.5900203011054], [127.060984312555, 37.59002207191438], [127.06098800332192, 37.59002348030315], [127.06099189107398, 37.59002450314598], [127.06099591197436, 37.590025123647834], [127.06100000000002, 37.59002533162008]]"
356,운정 카페거리 옆,경기도 파주시 동패로 93(동패동),37.712,126.739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,True,17.926331860349002,"[[126.73899999999999, 37.71216121537557], [126.73902605976936, 37.712159891799566], [126.73905169163802, 37.712155942804635], [126.73907647473142, 37.712149433233165], [126.73910000211184, 37.71214046997213], [126.73912188746037, 37.71212920019804], [126.73914177142015, 37.71211580896026], [126.73915932749712, 37.71210051614258], [126.739174267421, 37.7120835728526], [126.73918634587865, 37.71206525729868], [126.73919536454213, 37.71204587022174], [126.73920117532522, 37.71202572995702], [126.73920368281505, 37.71200516720712], [126.73920284583868, 37.71198451961182], [126.73919867813923, 37.71196412620406], [126.73919124815022, 37.71194432184305], [126.73918067787189, 37.71192543171583], [126.7391671408679, 37.71190776599777], [126.73915085941547, 37.71189161475948], [126.73913210085563, 37.71187724320385], [126.73911117320337, 37.711864887311414], [126.7390884200902, 37.71185474996559], [126.73906421512157, 37.71184699762131], [126.73903895574244, 37.71184175757186], [126.73901305671109, 37.711839115858716], [126.7389869432889, 37.711839115858716], [126.73896104425754, 37.71184175757186], [126.73893578487842, 37.71184699762131], [126.7389115799098, 37.71185474996559], [126.73888882679663, 37.711864887311414], [126.73886789914437, 37.71187724320385], [126.73884914058452, 37.71189161475948], [126.73883285913209, 37.71190776599777], [126.7388193221281, 37.71192543171583], [126.73880875184977, 37.71194432184305], [126.73880132186076, 37.71196412620406], [126.73879715416132, 37.71198451961182], [126.73879631718493, 37.71200516720712], [126.73879882467476, 37.71202572995702], [126.73880463545787, 37.71204587022174], [126.73881365412134, 37.71206525729868], [126.73882573257899, 37.7120835728526], [126.73884067250286, 37.71210051614258], [126.73885822857984, 37.71211580896026], [126.73887811253962, 37.71212920019804], [126.73889999788814, 37.71214046997213], [126.73892352526858, 37.712149433233165], [126.73894830836197, 37.712155942804635], [126.73897394023062, 37.712159891799566], [126.73899999999999, 37.71216121537557]]"
357,대구 안심주공1단지아파트 앞,대구광역시 동구 안심로22길 16,35.866,128.696,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
358,롯데몰 군산점,전라북도 군산시 조촌로 130 (조촌동),35.976,126.739,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,True,2.8876410842603373,"[[126.73899999999999, 35.97602596918017], [126.73900410356646, 35.97602575597356], [126.73900813975246, 35.976025119854576], [126.73901204228396, 35.97602407126828], [126.73901574708148, 35.976022627432414], [126.73901919331237, 35.97602081205474], [126.73902232438958, 35.9760186549437], [126.73902508890097, 35.976016191519], [126.73902744145327, 35.97601346223001], [126.73902934341767, 35.976010511891566], [126.73903076356396, 35.97600738894816], [126.7390316785734, 35.97600414467843], [126.73903207342153, 35.97600083235319], [126.73903194162496, 35.975997506360734], [126.73903128534778, 35.97599422131377], [126.73903011536606, 35.975991031152674], [126.73902845089088, 35.9759879882598], [126.73902631925286, 35.97598514259937], [126.7390237554534, 35.97598254089705], [126.73902080159007, 35.97598022587272], [126.73901750616521, 35.975978235539], [126.7390139232896, 35.97597660257714], [126.73901011179396, 35.975975353800315], [126.73900613426297, 35.9759745097134], [126.73900205600751, 35.97597408417629], [126.73899794399247, 35.97597408417629], [126.73899386573703, 35.9759745097134], [126.73898988820602, 35.975975353800315], [126.73898607671039, 35.97597660257714], [126.73898249383478, 35.975978235539], [126.73897919840991, 35.97598022587272], [126.73897624454659, 35.97598254089705], [126.73897368074714, 35.97598514259937], [126.73897154910911, 35.9759879882598], [126.73896988463393, 35.975991031152674], [126.73896871465222, 35.97599422131377], [126.73896805837504, 35.975997506360734], [126.73896792657847, 35.97600083235319], [126.7389683214266, 35.97600414467843], [126.73896923643602, 35.97600738894816], [126.73897065658231, 35.976010511891566], [126.7389725585467, 35.97601346223001], [126.73897491109902, 35.976016191519], [126.7389776756104, 35.9760186549437], [126.73898080668761, 35.97602081205474], [126.7389842529185, 35.976022627432414], [126.73898795771602, 35.97602407126828], [126.73899186024754, 35.976025119854576], [126.73899589643354, 35.97602575597356], [126.73899999999999, 35.97602596918017]]"
359,공릉역 우은빌딩,"서울특별시 노원구 동일로192길 74 (공릉동, 우은빌딩)",37.627,127.077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
361,가좌길 노상공영주차장,경남 진주시 가좌동 860-4,35.158,128.105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,True,4.4873009453099835,"[[128.105, 35.15804035526693], [128.10500631203993, 35.15804002395074], [128.10501252043636, 35.15803903544239], [128.1050185232476, 35.158037405973154], [128.1050242219076, 35.15803516229888], [128.10502952284455, 35.15803234126063], [128.10503433901718, 35.15802898917977], [128.10503859134414, 35.15802516109738], [128.10504221000227, 35.15802091987047], [128.10504513557336, 35.158016335139855], [128.10504732001957, 35.15801148218671], [128.10504872747234, 35.15800644069636], [128.1050493348214, 35.15800129344997], [128.105049132094, 35.15799612496516], [128.10504812261902, 35.15799102010831], [128.10504632297193, 35.15798606270104], [128.105043762703, 35.157981334143834], [128.10504048385164, 35.15797691207947], [128.10503654025655, 35.15797286911812], [128.10503199667144, 35.15796927164511], [128.1050269277019, 35.157966178730824], [128.10502141658026, 35.15796364116084], [128.10501555379892, 35.15796170060201], [128.10500943562468, 35.15796038891822], [128.1050031625177, 35.1579597276473], [128.1049968374823, 35.1579597276473], [128.10499056437533, 35.15796038891822], [128.10498444620106, 35.15796170060201], [128.10497858341975, 35.15796364116084], [128.10497307229807, 35.157966178730824], [128.10496800332854, 35.15796927164511], [128.10496345974346, 35.15797286911812], [128.10495951614837, 35.15797691207947], [128.10495623729702, 35.157981334143834], [128.10495367702805, 35.15798606270104], [128.10495187738098, 35.15799102010831], [128.10495086790598, 35.15799612496516], [128.10495066517862, 35.15800129344997], [128.10495127252767, 35.15800644069636], [128.10495267998044, 35.15801148218671], [128.10495486442665, 35.158016335139855], [128.10495778999774, 35.15802091987047], [128.10496140865584, 35.15802516109738], [128.1049656609828, 35.15802898917977], [128.10497047715543, 35.15803234126063], [128.1049757780924, 35.15803516229888], [128.10498147675239, 35.158037405973154], [128.10498747956362, 35.15803903544239], [128.10499368796005, 35.15804002395074], [128.105, 35.15804035526693]]"
363,메가박스 속초점,강원 속초시 조양로142번길 20 (조양동),38.189,128.586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
364,그레이츠 판교,경기 성남시 분당구 분당내곡로 117(백현동),37.394,127.112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,True,84.83036880464489,"[[127.112, 37.39476289783504], [127.11212279406446, 37.39475663445436], [127.11224357185375, 37.394737947156855], [127.11236035019996, 37.39470714278744], [127.11247121160582, 37.39466472715301], [127.11257433573017, 37.394611396717096], [127.11266802927769, 37.39454802716399], [127.11275075380296, 37.39447565902001], [127.11282115097151, 37.394395480568065], [127.11287806486384, 37.39430880833613], [127.11292056095535, 37.39421706547985], [127.11294794146144, 37.394121758414386], [127.11295975679495, 37.39402445207914], [127.11295581294841, 37.39392674424142], [127.11293617467969, 37.393830239261234], [127.1129011644486, 37.39373652174768], [127.11285135712218, 37.39364713053975], [127.11278757053536, 37.3935635334386], [127.11271085206211, 37.393487103106324], [127.11262246141767, 37.393419094526855], [127.11252384997395, 37.39336062439921], [127.11241663692813, 37.393312652801235], [127.11230258271547, 37.393275967425275], [127.11218356010302, 37.39325117064416], [127.11206152343873, 37.39323866962038], [127.11193847656128, 37.39323866962038], [127.11181643989698, 37.39325117064416], [127.11169741728452, 37.393275967425275], [127.11158336307187, 37.393312652801235], [127.11147615002604, 37.39336062439921], [127.11137753858233, 37.393419094526855], [127.1112891479379, 37.393487103106324], [127.11121242946464, 37.3935635334386], [127.11114864287782, 37.39364713053975], [127.1110988355514, 37.39373652174768], [127.11106382532031, 37.393830239261234], [127.11104418705159, 37.39392674424142], [127.11104024320505, 37.39402445207914], [127.11105205853856, 37.394121758414386], [127.11107943904466, 37.39421706547985], [127.11112193513617, 37.39430880833613], [127.11117884902849, 37.394395480568065], [127.11124924619705, 37.39447565902001], [127.11133197072232, 37.39454802716399], [127.11142566426983, 37.394611396717096], [127.11152878839418, 37.39466472715301], [127.11163964980004, 37.39470714278744], [127.11175642814625, 37.394737947156855], [127.11187720593554, 37.39475663445436], [127.112, 37.39476289783504]]"
365,지제역 1번출구,경기도 평택시 경기대로 777,37.019,127.071,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,True,2.4167962580940037,"[[127.071, 37.01902173477092], [127.07100348103188, 37.019021556328745], [127.07100690490533, 37.01902102393226], [127.0710102154004, 37.01902014632338], [127.0710133581589, 37.019018937912435], [127.07101628157677, 37.01901741854148], [127.07101893765163, 37.019015613158565], [127.07102128277077, 37.01901355140801], [127.07102327842739, 37.01901126714371], [127.07102489185289, 37.019008797873234], [127.07102609655485, 37.01900618414191], [127.07102687275209, 37.01900346886715], [127.07102720769949, 37.0190006966337], [127.07102709589721, 37.018997912961524], [127.07102653918106, 37.01899516355847], [127.07102554669228, 37.018992493569655], [127.07102413472752, 37.018989946836214], [127.07102232647122, 37.01898756517545], [127.07102015161485, 37.01898538769416], [127.07101764586955, 37.01898345014652], [127.07101485037954, 37.01898178434703], [127.0710118110467, 37.018980417648045], [127.07100857777681, 37.01897937249075], [127.07100520366006, 37.018978666036574], [127.07100174409936, 37.01897830988549], [127.07099825590062, 37.01897830988549], [127.07099479633992, 37.018978666036574], [127.07099142222317, 37.01897937249075], [127.0709881889533, 37.018980417648045], [127.07098514962045, 37.01898178434703], [127.07098235413044, 37.01898345014652], [127.07097984838514, 37.01898538769416], [127.07097767352877, 37.01898756517545], [127.07097586527247, 37.018989946836214], [127.07097445330771, 37.018992493569655], [127.07097346081893, 37.01899516355847], [127.07097290410277, 37.018997912961524], [127.07097279230051, 37.0190006966337], [127.0709731272479, 37.01900346886715], [127.07097390344515, 37.01900618414191], [127.0709751081471, 37.019008797873234], [127.07097672157259, 37.01901126714371], [127.07097871722921, 37.01901355140801], [127.07098106234835, 37.019015613158565], [127.07098371842321, 37.01901741854148], [127.07098664184109, 37.019018937912435], [127.07098978459959, 37.01902014632338], [127.07099309509466, 37.01902102393226], [127.0709965189681, 37.019021556328745], [127.071, 37.01902173477092]]"
368,도곡까치공원 옆,서울 강남구 논현로26길 33,37.483,127.045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,True,3.7032031230441977,"[[127.04500000000002, 37.48303330370579], [127.04500536685732, 37.48303303028283], [127.04501064559099, 37.48303221450353], [127.04501574952434, 37.483030869762985], [127.04502059485097, 37.48302901814177], [127.04502510201067, 37.48302669004348], [127.04502919699607, 37.48302392369541], [127.04503281256761, 37.48302076452092], [127.04503588935769, 37.483017264393574], [127.04503837684551, 37.48301348078537], [127.0450402341866, 37.48300947582303], [127.04504143088343, 37.483005315267945], [127.04504194728632, 37.483001067436305], [127.04504177491592, 37.482996802077395], [127.04504091660257, 37.482992589228274], [127.04503938643973, 37.48298849806383], [127.04503720955263, 37.482984595760854], [127.0450344216857, 37.48298094639507], [127.04503106861564, 37.48297760988894], [127.0450272053998, 37.48297464102782], [127.04502289547202, 37.48297208856032], [127.04501820960122, 37.48296999439789], [127.0450132247293, 37.482968392926615], [127.04500802270768, 37.48296731044261], [127.0450026889534, 37.48296676472023], [127.04499731104661, 37.48296676472023], [127.04499197729234, 37.48296731044261], [127.04498677527071, 37.482968392926615], [127.0449817903988, 37.48296999439789], [127.04497710452802, 37.48297208856032], [127.04497279460021, 37.48297464102782], [127.04496893138439, 37.48297760988894], [127.04496557831433, 37.48298094639507], [127.04496279044739, 37.482984595760854], [127.0449606135603, 37.48298849806383], [127.04495908339746, 37.482992589228274], [127.04495822508412, 37.482996802077395], [127.0449580527137, 37.483001067436305], [127.04495856911659, 37.483005315267945], [127.04495976581342, 37.48300947582303], [127.0449616231545, 37.48301348078537], [127.04496411064234, 37.483017264393574], [127.0449671874324, 37.48302076452092], [127.04497080300395, 37.48302392369541], [127.04497489798935, 37.48302669004348], [127.04497940514906, 37.48302901814177], [127.04498425047568, 37.483030869762985], [127.04498935440903, 37.48303221450353], [127.04499463314271, 37.48303303028283], [127.04500000000002, 37.48303330370579]]"
369,수원시청역 8번출구(신흥빌딩),경기도 수원시 팔달구 효원로265번길 41 (인계동),37.264,127.031,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,True,inf,"[[nan, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, -inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf], [-inf, inf]]"
